Código;Programa;Instituição de Ensino;Área de Avaliação;Área Básica;Situação;Modalidade;ME;DO;MP;DP
31075010001P2;Matemática em Rede Nacional;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL - CAMPUS CANOAS;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA          ;MATEMÁTICA;EM FUNCIONAMENTO;PROFISSIONAL;-;-;5;-
31075010001P2;Matemática em Rede Nacional;UNIVERSIDADE ESTADUAL DO CEARÁ;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA          ;MATEMÁTICA;EM FUNCIONAMENTO;PROFISSIONAL;-;-;5;-
31075010001P2;Matemática em Rede Nacional;UNIVERSIDADE FEDERAL DO PARÁ;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA          ;MATEMÁTICA;EM FUNCIONAMENTO;PROFISSIONAL;-;-;5;-
33002045021P3;Matemática, Estatística e Computação Aplicadas à Indústria;UNIVERSIDADE DE SÃO PAULO (SÃO CARLOS);MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA          ;MATEMÁTICA APLICADA;EM FUNCIONAMENTO;PROFISSIONAL;-;-;3;-
41001010001P6;MATEMÁTICA PURA E APLICADA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA          ;MATEMÁTICA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
33009015092P6;Matemática Pura e Aplicada;UNIVERSIDADE FEDERAL DE SÃO PAULO;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA          ;MATEMÁTICA APLICADA;EM FUNCIONAMENTO;ACADÊMICO;3;-;-;-
42008018006P1;MATERIAIS;UNIVERSIDADE DE CAXIAS DO SUL;MATERIAIS                                         ;MATERIAIS;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
31067018002P0;MATERIAIS;CENTRO UNIVERSITÁRIO DE VOLTA REDONDA;MATERIAIS                                         ;MATERIAIS;EM FUNCIONAMENTO;PROFISSIONAL;-;-;4;-
26001012028P5;MATERIAIS;UNIVERSIDADE FEDERAL DE ALAGOAS;MATERIAIS                                         ;MATERIAIS;EM FUNCIONAMENTO;ACADÊMICO;-;4;-;-
33003033004P2;MATERIAIS DENTÁRIOS;UNIVERSIDADE ESTADUAL DE CAMPINAS ( PIRACICABA );ODONTOLOGIA                                       ;MATERIAIS ODONTOLÓGICOS;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
28001010045P6;MECATRÔNICA;UNIVERSIDADE FEDERAL DA BAHIA;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
32001010091P6;Medicamentos e Assistência Farmacêutica;UNIVERSIDADE FEDERAL DE MINAS GERAIS;FARMÁCIA                                          ;FARMÁCIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
31021018012P0;MEDICINA;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;MEDICINA III                                      ;CIRURGIA;EM FUNCIONAMENTO;PROFISSIONAL;-;-;3;-
33004064088P4;MEDICINA;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( BOTUCATU );MEDICINA I                                        ;CLÍNICA MÉDICA;EM FUNCIONAMENTO;PROFISSIONAL;-;-;4;-
33002029055P4;MEDICINA;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );MEDICINA I                                        ;MEDICINA;EM FUNCIONAMENTO;PROFISSIONAL;-;-;A;-
33092010010P5;Medicina;UNIVERSIDADE NOVE DE JULHO;MEDICINA I                                        ;MEDICINA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
32058020001P6;Medicina - Biomedicina;FACULDADE SANTA CASA DE BELO HORIZONTE;MEDICINA I                                        ;MEDICINA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
31001017040P0;MEDICINA (ANATOMIA PATOLÓGICA);UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA II                                       ;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
42001013099P5;MEDICINA ANIMAL: EQÜINOS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;3;3;-;-
31001017041P6;MEDICINA (CARDIOLOGIA);UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA I                                        ;CARDIOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
33009015007P9;MEDICINA (CARDIOLOGIA);UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA I                                        ;CARDIOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
42001013054P1;MEDICINA: CIÊNCIAS CIRÚRGICAS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;MEDICINA III                                      ;CIRURGIA;EM FUNCIONAMENTO;ACADÊMICO;3;2;-;-
42001013039P2;MEDICINA: CIÊNCIAS MÉDICAS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;MEDICINA I                                        ;CLÍNICA MÉDICA;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
33002010161P3;MEDICINA (CIRURGIA TORÁCICA E CARDIOVASCULAR);UNIVERSIDADE DE SÃO PAULO;MEDICINA III                                      ;CIRURGIA;EM FUNCIONAMENTO;ACADÊMICO;-;4;-;-
33002029008P6;MEDICINA (CLÍNICA CIRÚRGICA);UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );MEDICINA III                                      ;CIRURGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
40001016018P0;MEDICINA (CLÍNICA CIRÚRGICA);UNIVERSIDADE FEDERAL DO PARANÁ;MEDICINA III                                      ;CIRURGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33002029010P0;MEDICINA (CLÍNICA MÉDICA);UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );MEDICINA I                                        ;CLÍNICA MÉDICA;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
33002010060P2;MEDICINA (DERMATOLOGIA);UNIVERSIDADE DE SÃO PAULO;MEDICINA I                                        ;DERMATOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
31001017049P7;MEDICINA (DOENÇAS INFECCIOSAS E PARASITÁRIAS);UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA II                                       ;DOENÇAS INFECCIOSAS E PARASITÁRIAS;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
42005019014P5;MEDICINA E CIÊNCIAS DA SAÚDE.;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;MEDICINA I                                        ;CLÍNICA MÉDICA;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
28001010012P0;MEDICINA E SAÚDE;UNIVERSIDADE FEDERAL DA BAHIA;MEDICINA I                                        ;CLÍNICA MÉDICA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
28008014002P6;MEDICINA E SAÚDE HUMANA;ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA;MEDICINA I                                        ;MEDICINA;EM FUNCIONAMENTO;ACADÊMICO;3;3;-;-
31001017044P5;MEDICINA (ENDOCRINOLOGIA);UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA I                                        ;ENDOCRINOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
33009015011P6;Medicina (Endocrinologia e Metabologia);UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA I                                        ;ENDOCRINOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33009015014P5;MEDICINA (GINECOLOGIA);UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA III                                      ;GINECOLOGIA E OBSTETRÍCIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33009015015P1;Medicina (Hematologia e Oncologia) ;UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA II                                       ;HEMATOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
42015014004P1;MEDICINA (HEPATOLOGIA);FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;MEDICINA I                                        ;CLÍNICA MÉDICA;EM FUNCIONAMENTO;ACADÊMICO;3;2;-;-
40001016012P1;Medicina Interna e Ciências da Saúde;UNIVERSIDADE FEDERAL DO PARANÁ;MEDICINA I                                        ;CLÍNICA MÉDICA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
32001010088P5;MEDICINA MOLECULAR;UNIVERSIDADE FEDERAL DE MINAS GERAIS;MEDICINA I                                        ;MEDICINA;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
33009015016P8;MEDICINA (NEFROLOGIA);UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA I                                        ;NEFROLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
31003010025P7;MEDICINA (NEUROLOGIA);UNIVERSIDADE FEDERAL FLUMINENSE;MEDICINA II                                       ;NEUROLOGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33002029012P3;MEDICINA (NEUROLOGIA);UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );MEDICINA II                                       ;NEUROLOGIA;EM FUNCIONAMENTO;ACADÊMICO;7;7;-;-
33009015013P9;MEDICINA (OBSTETRÍCIA);UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA III                                      ;GINECOLOGIA E OBSTETRÍCIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33002010064P8;MEDICINA (OBSTETRÍCIA E GINECOLOGIA);UNIVERSIDADE DE SÃO PAULO;MEDICINA III                                      ;GINECOLOGIA E OBSTETRÍCIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
33009015018P0;MEDICINA (OTORRINOLARINGOLOGIA);UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA III                                      ;CIRURGIA OTORRINOLARINGOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33002010072P0;MEDICINA (PEDIATRIA);UNIVERSIDADE DE SÃO PAULO;MEDICINA II                                       ;PEDIATRIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
42005019020P5;MEDICINA PEDIATRIA E SAUDE DA CRIANÇA;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;MEDICINA II                                       ;PEDIATRIA;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
33009015020P5;MEDICINA (PNEUMOLOGIA);UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA I                                        ;PNEUMOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
31001017057P0;MEDICINA (RADIOLOGIA);UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;MEDICINA II                                       ;RADIOLOGIA MÉDICA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
33009015029P2;MEDICINA (RADIOLOGIA CLÍNICA);UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA II                                       ;RADIOLOGIA MÉDICA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33002029029P3;MEDICINA (SAÚDE MENTAL);UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );MEDICINA II                                       ;PSIQUIATRIA;EM FUNCIONAMENTO;ACADÊMICO;7;7;-;-
33002010202P1;(MEDICINA) TECNOLOGIA E INTERVENÇÃO EM CARDIOLOGIA;UNIVERSIDADE DE SÃO PAULO;MEDICINA I                                        ;MEDICINA;EM FUNCIONAMENTO;ACADÊMICO;-;5;-;-
33009015069P4;MEDICINA TRANSLACIONAL;UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA I                                        ;MEDICINA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
22001018178P6;MEDICINA TRANSLACIONAL;UNIVERSIDADE FEDERAL DO CEARÁ;MEDICINA I                                        ;MEDICINA;EM FUNCIONAMENTO;ACADÊMICO;A;A;-;-
12008010001P9;MEDICINA TROPICAL;UNIVERSIDADE DO ESTADO DO AMAZONAS;MEDICINA II                                       ;DOENÇAS INFECCIOSAS E PARASITÁRIAS;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
25001019024P7;MEDICINA TROPICAL;UNIVERSIDADE FEDERAL DE PERNAMBUCO;MEDICINA II                                       ;DOENÇAS INFECCIOSAS E PARASITÁRIAS;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
31010016003P2;MEDICINA TROPICAL;FUNDACAO OSWALDO CRUZ (FIOCRUZ);MEDICINA II                                       ;DOENÇAS INFECCIOSAS E PARASITÁRIAS;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
53001010015P0;MEDICINA TROPICAL;UNIVERSIDADE DE BRASÍLIA;MEDICINA II                                       ;DOENÇAS INFECCIOSAS E PARASITÁRIAS;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33002010204P4;MEDICINA TROPICAL;UNIVERSIDADE DE SÃO PAULO;MEDICINA II                                       ;DOENÇAS INFECCIOSAS E PARASITÁRIAS;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
32012012003P8;MEDICINA TROPICAL E INFECTOLOGIA;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;MEDICINA II                                       ;DOENÇAS INFECCIOSAS E PARASITÁRIAS;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
52001016003P6;MEDICINA TROPICAL E SAÚDE PÚBLICA;UNIVERSIDADE FEDERAL DE GOIÁS;MEDICINA II                                       ;DOENÇAS INFECCIOSAS E PARASITÁRIAS;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
33009015021P1;MEDICINA (UROLOGIA);UNIVERSIDADE FEDERAL DE SÃO PAULO;MEDICINA III                                      ;CIRURGIA UROLÓGICA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
25003011005P5;MEDICINA VETERINÁRIA;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
32002017022P0;MEDICINA VETERINÁRIA;UNIVERSIDADE FEDERAL DE VIÇOSA;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
33004064022P3;MEDICINA VETERINÁRIA;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( BOTUCATU );MEDICINA VETERINÁRIA                              ;CLÍNICA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
42002010011P0;MEDICINA VETERINÁRIA;UNIVERSIDADE FEDERAL DE SANTA MARIA;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;7;7;-;-
31003010024P0;MEDICINA VETERINÁRIA ( CLÍNICA e REPRODUÇÃO ANIMAL);UNIVERSIDADE FEDERAL FLUMINENSE;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
41001052001P4;MEDICINA VETERINARIA CONVENCIONAL E INTEGRATIVA;UNIVERSIDADE FEDERAL DE SANTA CATARINA - CURITIBANOS;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;A;-;-;-
33103011004P9;MEDICINA VETERINÁRIA NO MEIO AMBIENTE LITORANEO;UNIVERSIDADE METROPOLITANA DE SANTOS;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;3;-;-;-
31002013016P8;MEDICINA VETERINÁRIA (PATOLOGIA E CIÊNCIAS CLÍNICAS);UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
31003010015P1;MEDIC.VETERIN.(HIG.VETER.PROC.TECN.PROD.ORIG.ANIMAL);UNIVERSIDADE FEDERAL FLUMINENSE;MEDICINA VETERINÁRIA                              ;MEDICINA VETERINÁRIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
31004016045P0;MEIO AMBIENTE;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;EM FUNCIONAMENTO;ACADÊMICO;-;4;-;-
21014000039P9;MEIO AMBIENTE;UNIVERSIDADE CEUMA;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;EM FUNCIONAMENTO;ACADÊMICO;3;-;-;-
28001010076P9;Meio Ambiente , Águas e Saneamento;UNIVERSIDADE FEDERAL DA BAHIA;ENGENHARIAS I                                     ;ENGENHARIA SANITÁRIA;EM FUNCIONAMENTO;ACADÊMICO;3;-;-;-
40001016029P1;MEIO AMBIENTE E DESENVOLVIMENTO;UNIVERSIDADE FEDERAL DO PARANÁ;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
51003015001P3;MEIO AMBIENTE E DESENVOLVIMENTO REGIONAL;UNIVERSIDADE ANHANGUERA;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33054010005P3;Meio Ambiente e Desenvolvimento Regional;UNIVERSIDADE DO OESTE PAULISTA;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
53001010093P1;Meio Ambiente e Desenvolvimento Rural;UNIVERSIDADE DE BRASÍLIA;INTERDISCIPLINAR                                  ;MEIO AMBIENTE E AGRÁRIAS;EM FUNCIONAMENTO;ACADÊMICO;3;-;-;-
32003013007P8;MEIO AMBIENTE E RECURSOS HÍDRICOS;UNIVERSIDADE FEDERAL DE ITAJUBÁ;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
40001016057P5;MEIO AMBIENTE URBANO E INDUSTRIAL;UNIVERSIDADE FEDERAL DO PARANÁ;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;EM FUNCIONAMENTO;PROFISSIONAL;-;-;3;-
33002010212P7;Meios e Processos Audiovisuais;UNIVERSIDADE DE SÃO PAULO;COMUNICAÇÃO E INFORMAÇÃO;COMUNICAÇÃO;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
33301000001P0;MEMÓRIA E ACERVOS;FUNDACAO CASA DE RUI BARBOSA;COMUNICAÇÃO E INFORMAÇÃO;CIÊNCIA DA INFORMAÇÃO;EM FUNCIONAMENTO;PROFISSIONAL;-;-;3;-
31021018002P4;MEMÓRIA SOCIAL;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
42021014006P0;MEMÓRIA SOCIAL E BENS CULTURAIS;UNIVERSIDADE LA SALLE;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;EM FUNCIONAMENTO;ACADÊMICO;-;4;-;-
42021014003P1;Memória Social e Bens Culturais;UNIVERSIDADE LA SALLE;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;EM FUNCIONAMENTO;PROFISSIONAL;-;-;4;-
42003016027P7;MEMÓRIA SOCIAL E PATRIMÔNIO CULTURAL;UNIVERSIDADE FEDERAL DE PELOTAS;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
28006011005P2;MEMÓRIA:LINGUAGEM E SOCIEDADE;UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
53001010109P5;METAFÍSICA;UNIVERSIDADE DE BRASÍLIA;FILOSOFIA;FILOSOFIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
24009016001P5;METEOROLOGIA;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;GEOCIÊNCIAS                                       ;METEOROLOGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
26001012005P5;METEOROLOGIA;UNIVERSIDADE FEDERAL DE ALAGOAS;GEOCIÊNCIAS                                       ;GEOCIÊNCIAS;EM FUNCIONAMENTO;ACADÊMICO;3;-;-;-
33002010124P0;METEOROLOGIA;UNIVERSIDADE DE SÃO PAULO;GEOCIÊNCIAS                                       ;METEOROLOGIA;EM FUNCIONAMENTO;ACADÊMICO;7;7;-;-
33010013003P8;METEOROLOGIA;INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS;GEOCIÊNCIAS                                       ;GEOCIÊNCIAS;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
42003016019P4;METEOROLOGIA;UNIVERSIDADE FEDERAL DE PELOTAS;GEOCIÊNCIAS                                       ;GEOCIÊNCIAS;EM FUNCIONAMENTO;ACADÊMICO;3;-;-;-
42002010040P0;METEOROLOGIA;UNIVERSIDADE FEDERAL DE SANTA MARIA;GEOCIÊNCIAS                                       ;METEOROLOGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
31001017139P6;METEOROLOGIA;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;GEOCIÊNCIAS                                       ;METEOROLOGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
40024016005P8;Metodologias para o Ensino de Linguagens e suas Tecnologias;UNIVERSIDADE PITÁGORAS UNOPAR;ENSINO;ENSINO;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
41001010086P1;MÉTODOS E GESTÃO EM AVALIAÇÃO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;INTERDISCIPLINAR                                  ;ENGENHARIA/TECNOLOGIA/GESTÃO;EM FUNCIONAMENTO;PROFISSIONAL;-;-;3;-
31008011002P5;MÉTODOS MATEMÁTICOS EM FINANÇAS;ASSOCIAÇÃO INSTITUTO NACIONAL DE MATEMÁTICA PURA E APLICADA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA          ;MATEMÁTICA APLICADA;EM FUNCIONAMENTO;PROFISSIONAL;-;-;4;-
40001016030P0;MÉTODOS NUMÉRICOS EM ENGENHARIA;UNIVERSIDADE FEDERAL DO PARANÁ;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;EM FUNCIONAMENTO;ACADÊMICO;3;3;-;-
31005012028P5;METROLOGIA;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;ENGENHARIAS III                                   ;GARANTIA DE CONTROLE DE QUALIDADE;EM FUNCIONAMENTO;ACADÊMICO;5;-;-;-
31069010003P9;METROLOGIA;INSTITUTO NACIONAL DE METROLOGIA, NORMALIZAÇÃO E QUALIDADE INDUSTRIAL;INTERDISCIPLINAR                                  ;ENGENHARIA/TECNOLOGIA/GESTÃO;EM FUNCIONAMENTO;ACADÊMICO;A;A;-;-
31069010001P6;METROLOGIA E QUALIDADE;INSTITUTO NACIONAL DE METROLOGIA, NORMALIZAÇÃO E QUALIDADE INDUSTRIAL;ENGENHARIAS III                                   ;GARANTIA DE CONTROLE DE QUALIDADE;EM FUNCIONAMENTO;PROFISSIONAL;-;-;3;-
31004016018P3;MICROBIOLOGIA;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
40002012016P3;MICROBIOLOGIA;UNIVERSIDADE ESTADUAL DE LONDRINA;CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
33004153074P9;MICROBIOLOGIA;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( SÃO JOSÉ DO RIO PRETO );CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
28001010171P1;MICROBIOLOGIA;UNIVERSIDADE FEDERAL DA BAHIA;CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;3;-;-;-
32002017003P6;MICROBIOLOGIA AGRÍCOLA;UNIVERSIDADE FEDERAL DE VIÇOSA;CIÊNCIAS AGRÁRIAS I                               ;MICROBIOLOGIA AGRÍCOLA;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
32004010014P4;MICROBIOLOGIA AGRÍCOLA;UNIVERSIDADE FEDERAL DE LAVRAS;CIÊNCIAS AGRÁRIAS I                               ;AGRONOMIA;EM FUNCIONAMENTO;ACADÊMICO;6;6;-;-
42001013048P1;MICROBIOLOGIA AGRÍCOLA E DO AMBIENTE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;CIÊNCIAS AGRÁRIAS I                               ;AGRONOMIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
33004102070P6;MICROBIOLOGIA AGROPECUÁRIA;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( JABOTICABAL );CIÊNCIAS AGRÁRIAS I                               ;MICROBIOLOGIA AGRÍCOLA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
32001010095P1;MICROBIOLOGIA APLICADA;UNIVERSIDADE FEDERAL DE MINAS GERAIS;CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA;EM FUNCIONAMENTO;PROFISSIONAL;-;-;3;-
33009015003P3;MICROBIOLOGIA E IMUNOLOGIA;UNIVERSIDADE FEDERAL DE SÃO PAULO;CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;7;7;-;-
42003016022P5;Microbiologia e Parasitologia;UNIVERSIDADE FEDERAL DE PELOTAS;CIÊNCIAS BIOLÓGICAS III                           ;PARASITOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
31003010058P2;MICROBIOLOGIA E PARASITOLOGIA APLICADAS;UNIVERSIDADE FEDERAL FLUMINENSE;CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA APLICADA;EM FUNCIONAMENTO;ACADÊMICO;4;4;-;-
22001018042P7;MICROBIOLOGIA MÉDICA;UNIVERSIDADE FEDERAL DO CEARÁ;CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
40001016044P0;MICROBIOLOGIA, PARASITOLOGIA E PATOLOGIA;UNIVERSIDADE FEDERAL DO PARANÁ;CIÊNCIAS BIOLÓGICAS III                           ;MICROBIOLOGIA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
42001013078P8;MICROELETRÔNICA;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;EM FUNCIONAMENTO;ACADÊMICO;5;5;-;-
