Código;Programa;Instituição de Ensino;Área de Avaliação;Área Básica;Situação;Modalidade;ME;DO;MP;DP
32021011003P3;EDUCAÇÃO;UNIVERSIDADE VALE DO RIO VERDE;EDUCAÇÃO                                          ;EDUCAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
32073011002P9;EDUCAÇÃO;UNIVERSIDADE DO VALE DO SAPUCAI;EDUCAÇÃO                                          ;EDUCAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
33049017003P0;EDUCAÇÃO, ADMINISTRAÇÃO E COMUNICAÇÃO;UNIVERSIDADE SÃO MARCOS                                     ;INTERDISCIPLINAR                                  ;SOCIAIS E HUMANIDADES;DESATIVADO ;ACADÊMICO;-;-;-;-
42001013080P2;EDUCAÇÃO EM CIÊNCIAS: QUÍMICA DA VIDA E SAÚDE;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;ACADÊMICO;-;-;-;-
31001017061P7;EDUCAÇÃO FÍSICA;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;EDUCAÇÃO FÍSICA                                   ;EDUCAÇÃO FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33007012006P0;EDUCAÇÃO FÍSICA;UNIVERSIDADE METODISTA DE PIRACICABA;EDUCAÇÃO FÍSICA                                   ;EDUCAÇÃO FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
31017010002P0;EDUCAÇÃO MATEMÁTICA;UNIVERSIDADE SANTA ÚRSULA;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33005010030P9;EDUCAÇÃO MATEMÁTICA;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
31027016002P2;EDUCAÇÃO MATEMÁTICA;UNIVERSIDADE DE VASSOURAS;ENSINO;ENSINO;DESATIVADO ;PROFISSIONAL;-;-;-;-
28007018014P8;Educação Matemática;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;ACADÊMICO;-;-;-;-
40004015032P1;EDUCAÇÃO PARA A CIÊNCIA E O ENSINO DE MATEMÁTICA;UNIVERSIDADE ESTADUAL DE MARINGÁ;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;ACADÊMICO;-;-;-;-
32028016002P1;EDUCAÇÃO SUPERIOR;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;EDUCAÇÃO                                          ;EDUCAÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
33004030060P0;ENDODONTIA;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA );ODONTOLOGIA                                       ;ODONTOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33009015063P6;ENFERMAGEM;UNIVERSIDADE FEDERAL DE SÃO PAULO;ENFERMAGEM                                        ;ENFERMAGEM;DESATIVADO ;PROFISSIONAL;-;-;-;-
33028010004P0;ENFERMAGEM NO PROCESSO DE CUIDAR EM SAUDE;CENTRO UNIVERSITÁRIO SÃO CAMILO;ENFERMAGEM                                        ;ENFERMAGEM;DESATIVADO ;PROFISSIONAL;-;-;-;-
33009015025P7;ENFERMAGEM (OBSTÉTRICA);UNIVERSIDADE FEDERAL DE SÃO PAULO;ENFERMAGEM                                        ;ENFERMAGEM OBSTÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33009015022P8;ENFERMAGEM PEDIÁTRICA;UNIVERSIDADE FEDERAL DE SÃO PAULO;ENFERMAGEM                                        ;ENFERMAGEM PEDIÁTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
20001010007P1;ENGENHARIA;UNIVERSIDADE FEDERAL DO MARANHÃO;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
42001013069P9;ENGENHARIA;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;INTERDISCIPLINAR                                  ;INTERDISCIPLINAR;DESATIVADO ;PROFISSIONAL;-;-;-;-
32071035001P0;ENGENHARIA;CENTRO UNIVERSITARIO DO LESTE DE MINAS GERAIS;ENGENHARIAS III                                   ;ENGENHARIA DE PRODUÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
24001023032P2;ENGENHARIA AGRÍCOLA;UNIVERSIDADE FEDERAL DA PARAÍBA/CAMPINA GRANDE;CIÊNCIAS AGRÁRIAS I                               ;ENGENHARIA AGRÍCOLA;DESATIVADO ;ACADÊMICO;-;-;-;-
33003017088P0;ENGENHARIA AUTOMOBILÍSTICA;UNIVERSIDADE ESTADUAL DE CAMPINAS;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
24001015007P2;ENGENHARIA BIOMÉDICA;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );ENGENHARIAS IV                                    ;ENGENHARIA BIOMÉDICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33005010035P0;Engenharia Biomédica;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;ENGENHARIAS IV                                    ;ENGENHARIA BIOMÉDICA;DESATIVADO ;ACADÊMICO;-;-;-;-
41001010060P2;ENGENHARIA CIVIL;UNIVERSIDADE FEDERAL DE SANTA CATARINA;ENGENHARIAS I                                     ;ENGENHARIA CIVIL;DESATIVADO ;PROFISSIONAL;-;-;-;-
24001023008P4;ENGENHARIA CIVIL E AMBIENTAL;UNIVERSIDADE FEDERAL DA PARAÍBA/CAMPINA GRANDE;ENGENHARIAS I                                     ;ENGENHARIA CIVIL;DESATIVADO ;ACADÊMICO;-;-;-;-
32020015005P0;ENGENHARIA DA ENERGIA - CEFET-MG - UFSJ;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;ACADÊMICO;-;-;-;-
32020015005P0;ENGENHARIA DA ENERGIA - CEFET-MG - UFSJ;UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;ACADÊMICO;-;-;-;-
31004016030P3;ENGENHARIA DE COMPUTAÇÃO;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;INTERDISCIPLINAR                                  ;ENGENHARIA/TECNOLOGIA/GESTÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
32001010059P5;ENGENHARIA DE ESTRUTURAS;UNIVERSIDADE FEDERAL DE MINAS GERAIS;ENGENHARIAS I                                     ;ESTRUTURAS;DESATIVADO ;ACADÊMICO;-;-;-;-
28001010087P0;Engenharia de Estruturas;UNIVERSIDADE FEDERAL DA BAHIA;ENGENHARIAS I                                     ;ESTRUTURAS;DESATIVADO ;ACADÊMICO;-;-;-;-
33030014001P9;ENGENHARIA DE MATERIAIS;FACULDADE DE ENGENHARIA QUÍMICA DE LORENA                   ;ENGENHARIAS II                                    ;ENGENHARIA DE MATERIAIS E METALÚRGICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33024014023P6;ENGENHARIA DE MATERIAIS;UNIVERSIDADE PRESBITERIANA MACKENZIE;ENGENHARIAS II                                    ;ENGENHARIA DE MATERIAIS E METALÚRGICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
24001023033P9;ENGENHARIA DE MINAS;UNIVERSIDADE FEDERAL DA PARAÍBA/CAMPINA GRANDE;ENGENHARIAS II                                    ;ENGENHARIA DE MINAS;DESATIVADO ;ACADÊMICO;-;-;-;-
24009016008P0;ENGENHARIA DE MINAS;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;ENGENHARIAS II                                    ;ENGENHARIA DE MINAS;DESATIVADO ;ACADÊMICO;-;-;-;-
33003017048P9;ENGENHARIA DE PETRÓLEO;UNIVERSIDADE ESTADUAL DE CAMPINAS;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;ACADÊMICO;-;-;-;-
24001023035P1;ENGENHARIA DE PROCESSOS;UNIVERSIDADE FEDERAL DA PARAÍBA/CAMPINA GRANDE;ENGENHARIAS II                                    ;ENGENHARIA QUÍMICA;DESATIVADO ;ACADÊMICO;-;-;-;-
41001010007P4;ENGENHARIA DE PRODUÇÃO;UNIVERSIDADE FEDERAL DE SANTA CATARINA;ENGENHARIAS III                                   ;ENGENHARIA DE PRODUÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
41017013002P9;ENGENHARIA DE PRODUÇÃO;CENTRO UNIVERSITÁRIO SOCIESC;ENGENHARIAS III                                   ;ENGENHARIA DE PRODUÇÃO;DESATIVADO ;PROFISSIONAL;-;-;-;-
31032010008P4;Engenharia de Produção;UNIVERSIDADE CÂNDIDO MENDES;ENGENHARIAS III                                   ;ENGENHARIA DE PRODUÇÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
52001016028P9;ENGENHARIA DO MEIO AMBIENTE;UNIVERSIDADE FEDERAL DE GOIÁS;ENGENHARIAS I                                     ;ENGENHARIA SANITÁRIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33050015006P4;ENGENHARIA E CIÊNCIA DOS MATERIAIS;UNIVERSIDADE SÃO FRANCISCO;ENGENHARIAS II                                    ;ENGENHARIA DE MATERIAIS E METALÚRGICA;DESATIVADO ;ACADÊMICO;-;-;-;-
24001023009P0;ENGENHARIA ELÉTRICA;UNIVERSIDADE FEDERAL DA PARAÍBA/CAMPINA GRANDE;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33027013001P1;ENGENHARIA ELÉTRICA;CENTRO UNIVERSITARIO DA FEI;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
51001012017P4;ENGENHARIA ELÉTRICA;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
53001010014P4;ENGENHARIA ELÉTRICA;UNIVERSIDADE DE BRASÍLIA;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
41001010057P1;ENGENHARIA ELÉTRICA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
41001010059P4;ENGENHARIA ELÉTRICA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
25001019064P9;ENGENHARIA ELÉTRICA;UNIVERSIDADE FEDERAL DE PERNAMBUCO;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
15001016048P5;ENGENHARIA ELÉTRICA;UNIVERSIDADE FEDERAL DO PARÁ;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
41006011008P9;ENGENHARIA ELÉTRICA;UNIVERSIDADE REGIONAL DE BLUMENAU;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33024014027P1;ENGENHARIA ELÉTRICA;UNIVERSIDADE PRESBITERIANA MACKENZIE;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
42046017001P4;Engenharia Elétrica;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
22001018026P1;ENGENHARIA ELÉTRICA - Desativado;UNIVERSIDADE FEDERAL DO CEARÁ;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
42019010006P3;ENGENHARIA: ENERGIA, AMBIENTE E MATERIAIS;UNIVERSIDADE LUTERANA DO BRASIL;INTERDISCIPLINAR                                  ;MEIO AMBIENTE E AGRÁRIAS;DESATIVADO ;ACADÊMICO;-;-;-;-
24001023028P5;ENGENHARIA MECÂNICA;UNIVERSIDADE FEDERAL DA PARAÍBA/CAMPINA GRANDE;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;ACADÊMICO;-;-;-;-
31007015005P8;ENGENHARIA MECÂNICA;INSTITUTO MILITAR DE ENGENHARIA;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33051011006P0;ENGENHARIA MECÂNICA;UNIVERSIDADE DO VALE DO PARAÍBA;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;ACADÊMICO;-;-;-;-
53001010028P5;ENGENHARIA MECÂNICA;UNIVERSIDADE DE BRASÍLIA;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;ACADÊMICO;-;-;-;-
41001010058P8;ENGENHARIA MECÂNICA;UNIVERSIDADE FEDERAL DE SANTA CATARINA;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
33003017083P9;ENGENHARIA MECÂNICA;UNIVERSIDADE ESTADUAL DE CAMPINAS;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
41017013001P2;ENGENHARIA MECÂNICA;CENTRO UNIVERSITÁRIO SOCIESC;ENGENHARIAS III                                   ;ENGENHARIA MECÂNICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
33002045012P4;ENGENHARIA METALÚRGICA;UNIVERSIDADE DE SÃO PAULO (SÃO CARLOS);ENGENHARIAS II                                    ;ENGENHARIA DE MATERIAIS E METALÚRGICA;DESATIVADO ;ACADÊMICO;-;-;-;-
24001023013P8;ENGENHARIA QUÍMICA;UNIVERSIDADE FEDERAL DA PARAÍBA/CAMPINA GRANDE;ENGENHARIAS II                                    ;ENGENHARIA QUÍMICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33030014003P1;ENGENHARIA QUÍMICA;FACULDADE DE ENGENHARIA QUÍMICA DE LORENA                   ;ENGENHARIAS II                                    ;ENGENHARIA QUÍMICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33131015004P1;ENSINO DE CIÊNCIAS;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
32003013010P9;ENSINO DE CIÊNCIAS;UNIVERSIDADE FEDERAL DE ITAJUBÁ;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
31022014002P0;ENSINO DE CIÊNCIAS E MATEMÁTICA;CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
12008010004P8;ENSINO DE CIÊNCIAS NA AMAZÔNIA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
42001013076P5;ENSINO DE FÍSICA;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
31010016017P3;ENSINO EM BIOCIÊNCIAS  E SAÚDE;FUNDACAO OSWALDO CRUZ (FIOCRUZ);ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
33009015053P0;ENSINO EM CIÊNCIAS DA SAÚDE;UNIVERSIDADE FEDERAL DE SÃO PAULO;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
23009004002P3;ENSINO EM SAÚDE;CENTRO UNIVERSITÁRIO CHRISTUS;ENSINO;ENSINO;DESATIVADO ;PROFISSIONAL;-;-;-;-
31006019006P8;Ensino na Saúde;UNIVERSIDADE GAMA FILHO;INTERDISCIPLINAR                                  ;SAÚDE E BIOLÓGICAS;DESATIVADO ;PROFISSIONAL;-;-;-;-
12003018002P0;ENSINO TECNOLÓGICO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS;ENSINO;ENSINO;DESATIVADO ;PROFISSIONAL;-;-;-;-
51001012014P5;ENTOMOLOGIA E CONSERVAÇÃO DA BIODIVERSIDADE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;BIODIVERSIDADE;ZOOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33009015039P8;EPIDEMIOLOGIA;UNIVERSIDADE FEDERAL DE SÃO PAULO;SAÚDE COLETIVA                                    ;EPIDEMIOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
42001013094P3;EPIDEMIOLOGIA;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;SAÚDE COLETIVA                                    ;EPIDEMIOLOGIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
33001014017P3;ESTATÍSTICA;UNIVERSIDADE FEDERAL DE SÃO CARLOS;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA          ;ESTATÍSTICA;DESATIVADO ;ACADÊMICO;-;-;-;-
53001010004P9;ESTATÍSTICA E MÉTODOS QUANTITATIVOS;UNIVERSIDADE DE BRASÍLIA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA          ;ESTATÍSTICA;DESATIVADO ;ACADÊMICO;-;-;-;-
31045014002P3;ESTUDOS POPULACIONAIS E PESQUISAS SOCIAIS;ESCOLA NACIONAL DE CIÊNCIAS ESTATÍSTICAS;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA       ;PLANEJAMENTO URBANO E REGIONAL;DESATIVADO ;ACADÊMICO;-;-;-;-
31001017092P0;FARMÁCIA HOSPITALAR;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FARMÁCIA                                          ;FARMÁCIA;DESATIVADO ;ACADÊMICO;-;-;-;-
42015014001P2;FARMACOLOGIA;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;CIÊNCIAS BIOLÓGICAS II                            ;FARMACOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
21001014081P0;FARMACOLOGIA;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ;CIÊNCIAS BIOLÓGICAS II                            ;FARMACOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
32001010063P2;FARMACOLOGIA BIOQUIMICA E MOLECULAR;UNIVERSIDADE FEDERAL DE MINAS GERAIS;CIÊNCIAS BIOLÓGICAS II                            ;FARMACOLOGIA BIOQUIMICA E MOLECULAR;DESATIVADO ;ACADÊMICO;-;-;-;-
22003010011P7;FILOSOFIA;UNIVERSIDADE ESTADUAL DO CEARÁ;FILOSOFIA;FILOSOFIA;DESATIVADO ;ACADÊMICO;-;-;-;-
25001019014P1;FILOSOFIA;UNIVERSIDADE FEDERAL DE PERNAMBUCO;FILOSOFIA;FILOSOFIA;DESATIVADO ;ACADÊMICO;-;-;-;-
31006019001P6;FILOSOFIA;UNIVERSIDADE GAMA FILHO;FILOSOFIA;FILOSOFIA;DESATIVADO ;ACADÊMICO;-;-;-;-
32005016001P2;FILOSOFIA;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;FILOSOFIA;FILOSOFIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33006016001P1;FILOSOFIA;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;FILOSOFIA;FILOSOFIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33072019001P9;FILOSOFIA;UNIVERSIDADE SÃO JUDAS TADEU;FILOSOFIA;FILOSOFIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33143013001P7;FILOSOFIA;FACULDADE DE SÃO BENTO                                      ;FILOSOFIA;FILOSOFIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33088012001P9;Finanças;FUNDAÇÃO INSTITUTO DE PESQUISAS ECONÔMICAS                  ;ECONOMIA                                          ;ECONOMIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
15001016006P0;FÍSICA;UNIVERSIDADE FEDERAL DO PARÁ;ASTRONOMIA / FÍSICA                               ;FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
51001012004P0;FÍSICA;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;ASTRONOMIA / FÍSICA                               ;FÍSICA DA MATÉRIA CONDENSADA;DESATIVADO ;ACADÊMICO;-;-;-;-
32005016023P6;FÍSICA  - UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;ASTRONOMIA / FÍSICA                               ;FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
32005016023P6;FÍSICA  - UFV;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;ASTRONOMIA / FÍSICA                               ;FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
40004015016P6;FÍSICA - UEM-UEL;UNIVERSIDADE ESTADUAL DE MARINGÁ;ASTRONOMIA / FÍSICA                               ;FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
40004015016P6;FÍSICA - UEM-UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;ASTRONOMIA / FÍSICA                               ;FÍSICA;DESATIVADO ;ACADÊMICO;-;-;-;-
31001017010P3;FÍSICO-QUÍMICA;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;QUÍMICA                                           ;FÍSICO-QUÍMICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33002029025P8;FÍSICO-QUÍMICA;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );QUÍMICA                                           ;QUÍMICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33002045005P8;FÍSICO-QUÍMICA;UNIVERSIDADE DE SÃO PAULO (SÃO CARLOS);QUÍMICA                                           ;FÍSICO-QUÍMICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33009015047P0;FISIOLOGIA DO EXERCICIO;UNIVERSIDADE FEDERAL DE SÃO PAULO;CIÊNCIAS BIOLÓGICAS II                            ;FISIOLOGIA;DESATIVADO ;PROFISSIONAL;-;-;-;-
40002012174P8;FISIOPATOLOGIA CLÍNICA E LABORATORIAL;UNIVERSIDADE ESTADUAL DE LONDRINA;MEDICINA II                                       ;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;DESATIVADO ;ACADÊMICO;-;-;-;-
32028016001P5;FISIOTERAPIA;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;EDUCAÇÃO FÍSICA                                   ;FISIOTERAPIA E TERAPIA OCUPACIONAL;DESATIVADO ;ACADÊMICO;-;-;-;-
33007012007P6;FISIOTERAPIA;UNIVERSIDADE METODISTA DE PIRACICABA;EDUCAÇÃO FÍSICA                                   ;FISIOTERAPIA E TERAPIA OCUPACIONAL;DESATIVADO ;ACADÊMICO;-;-;-;-
32028016003P8;FISIOTERAPIA;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;EDUCAÇÃO FÍSICA                                   ;FISIOTERAPIA E TERAPIA OCUPACIONAL;DESATIVADO ;ACADÊMICO;-;-;-;-
33067015004P8;FISIOTERAPIA;CENTRO UNIVERSITÁRIO SAGRADO CORAÇÃO;EDUCAÇÃO FÍSICA                                   ;FISIOTERAPIA E TERAPIA OCUPACIONAL;DESATIVADO ;ACADÊMICO;-;-;-;-
25003011007P8;FITOPATOLOGIA;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;CIÊNCIAS AGRÁRIAS I                               ;AGRONOMIA;DESATIVADO ;ACADÊMICO;-;-;-;-
40006018021P2;Fotônica;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;ENGENHARIAS IV                                    ;ENGENHARIA ELÉTRICA;DESATIVADO ;ACADÊMICO;-;-;-;-
33002010063P1;GASTROENTEROLOGIA CLÍNICA;UNIVERSIDADE DE SÃO PAULO;MEDICINA I                                        ;GASTROENTEROLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
24001015031P0;GENÉTICA;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );CIÊNCIAS BIOLÓGICAS I                             ;GENÉTICA;DESATIVADO ;ACADÊMICO;-;-;-;-
42001013100P3;Genética Aplicada à Medicina;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;MEDICINA II                                       ;SAÚDE MATERNO-INFANTIL;DESATIVADO ;PROFISSIONAL;-;-;-;-
42019010010P0;GENÉTICA E  TOXICOLOGIA APLICADA;UNIVERSIDADE LUTERANA DO BRASIL;CIÊNCIAS BIOLÓGICAS I                             ;GENÉTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
42019010011P7;GENÉTICA E  TOXICOLOGIA APLICADA;UNIVERSIDADE LUTERANA DO BRASIL;CIÊNCIAS BIOLÓGICAS I                             ;GENÉTICA;DESATIVADO ;PROFISSIONAL;-;-;-;-
23001011019P8;GENÉTICA E BIOLOGIA MOLECULAR;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;CIÊNCIAS BIOLÓGICAS I                             ;GENÉTICA;DESATIVADO ;ACADÊMICO;-;-;-;-
21001014019P2;GENETICA E MELHORAMENTO;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ;CIÊNCIAS AGRÁRIAS I                               ;AGRONOMIA;DESATIVADO ;ACADÊMICO;-;-;-;-
23001011017P5;GEOCIÊNCIAS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;GEOCIÊNCIAS                                       ;GEOCIÊNCIAS;DESATIVADO ;ACADÊMICO;-;-;-;-
33002010128P6;GEOCIÊNCIAS (GEOLOGIA SEDIMENTAR);UNIVERSIDADE DE SÃO PAULO;GEOCIÊNCIAS                                       ;GEOLOGIA;DESATIVADO ;ACADÊMICO;-;-;-;-
51001012015P1;GEOGRAFIA;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;GEOGRAFIA                                         ;GEOGRAFIA;DESATIVADO ;ACADÊMICO;-;-;-;-
33004137035P2;GEOLOGIA REGIONAL;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( RIO CLARO );GEOCIÊNCIAS                                       ;GEOCIÊNCIAS;DESATIVADO ;ACADÊMICO;-;-;-;-
42002010028P0;GEOMÁTICA;UNIVERSIDADE FEDERAL DE SANTA MARIA;INTERDISCIPLINAR                                  ;ENGENHARIA/TECNOLOGIA/GESTÃO;DESATIVADO ;ACADÊMICO;-;-;-;-
28001010006P0;GEOQUÍMICA E MEIO AMBIENTE;UNIVERSIDADE FEDERAL DA BAHIA;GEOCIÊNCIAS                                       ;GEOCIÊNCIAS;DESATIVADO ;ACADÊMICO;-;-;-;-
42004012020P9;Gerenciamento Costeiro;UNIVERSIDADE FEDERAL DO RIO GRANDE;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;DESATIVADO ;ACADÊMICO;-;-;-;-
